bldg_id,building_type,energy_code,hvac_category,vintage,weighted.sqft,orientation,building_shape,building_height,perimeter,wall_area,WWR,electricity_bill_mean..usd,natural_gas_bill..usd,propane_bill..usd
104015,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,56080.22674,"225, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.252927642,32158,,
104016,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,26178.17466,"225, North Axis {deg}",2,3.048,18.288,55.741824,0.929516003,6130,,
104020,Office,ComStock 90.1-2004,Multizone CAV/VAV,1980 to 1989,863994.0692,Unknown,2,3.9624,152.7227842,605.1487603,5.466163039,275603,,
104021,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,17279.88138,"45, North Axis {deg}",1,3.9624,12.192,48.3095808,1.8,29902,,
104027,Healthcare,ComStock 90.1-2007,Small Packaged Unit,1990 to 1999,153306.5673,"315, North Axis {deg}",11,3.048,141.8540853,432.3712519,0.197893083,80517,5197,
104031,Office,ComStock 90.1-2007,Residential Style Central Systems,1960 to 1969,65445.43665,"90, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.014849985,9927,730,
104033,Mercantile,ComStock 90.1-2004,Multizone CAV/VAV,Before 1946,120171.9144,"180, North Axis {deg}",2,6.096,183.5040632,1118.640769,0.081878978,56365,10063,
104036,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,242844.3655,Unknown,2,8.5344,258.860802,2209.221628,0.084036737,70414,1403,
104039,Office,ComStock 90.1-2007,Zone-by-Zone,1970 to 1979,26178.17466,Unknown,2,3.048,38.07541296,116.0538587,0.111613948,5750,,
104041,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,65445.43665,"270, North Axis {deg}",missing,3.048,64.65784407,197.0771087,0.54,15809,1066,
104043,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,152706.0189,"225, North Axis {deg}",2,3.048,84.38774994,257.2138618,1.089405157,26839,,
104051,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,242844.3655,Unknown,1,8.5344,258.860802,2209.221628,0.252110211,50203,1586,
104054,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,26178.17466,"315, North Axis {deg}",6,3.048,59.0242662,179.9059634,0.76,11782,,
104056,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,571051.7978,"90, North Axis {deg}",2,7.9248,234.127151,1855.410846,0.627712776,80901,27131,
104058,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,26178.17466,"135, North Axis {deg}",2,3.048,18.288,55.741824,0.051639778,4435,,
104062,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,140298.9119,"270, North Axis {deg}",3,5.1816,215.2144539,1115.155214,0.374664813,113330,15601,
104064,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,121422.1828,"180, North Axis {deg}",2,8.5344,167.4366908,1428.971694,0.01624033,33357,,
104065,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,2000 to 2012,56751.43138,"45, North Axis {deg}",2,3.048,63.75191176,194.315827,0.016561984,42964,30193,
104066,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,3405302.329,"270, North Axis {deg}",11,3.9624,995.7283681,3945.474086,0.264702959,443136,96215,
104067,Office,ComStock 90.1-2004,Multizone CAV/VAV,1946 to 1959,2015986.161,"135, North Axis {deg}",2,3.9624,257.8887755,1021.858484,6.028854926,791072,97201,
104069,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1946 to 1959,65445.43665,"180, North Axis {deg}",2,3.048,64.65784407,197.0771087,0.03,10318,616,
104070,Office,ComStock 90.1-2004,Zone-by-Zone,2000 to 2012,65445.43665,Unknown,2,3.048,43.64890861,133.0418735,0.036284693,12988,,
104071,Mercantile,ComStock 90.1-2007,Small Packaged Unit,2013 to 2018,3204.584385,"225, North Axis {deg}",8,6.096,39.07497484,238.2010466,0.074000987,3976,,
104073,Office,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,863994.0692,"180, North Axis {deg}",6,3.9624,455.4801556,1804.794569,0.417840931,443710,,
104075,Education,ComStock 90.1-2007,Zone-by-Zone,1960 to 1969,1459415.284,"180, North Axis {deg}",3,3.9624,795.7899121,3153.237948,0.085177591,218512,27507,
104076,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,Before 1946,8726.05822,"315, North Axis {deg}",1,3.048,38.55448923,117.5140832,0.06,3731,273,
104077,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,71543.06474,"225, North Axis {deg}",2,3.048,67.13972841,204.6418922,0.171375022,59062,718,
104079,Mercantile,ComStock 90.1-2004,Multizone CAV/VAV,1980 to 1989,56080.22674,"180, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.252927642,21252,5089,
104080,Education,ComStock 90.1-2004,Zone-by-Zone,1946 to 1959,285525.8989,"270, North Axis {deg}",11,7.9248,244.159986,1934.919057,0.491465037,106063,8103,
104081,Healthcare,ComStock 90.1-2004,Zone-by-Zone,Before 1946,12264.52538,"270, North Axis {deg}",2,3.048,38.90778788,118.5909375,0.028859973,8988,561,
104082,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,5611.956476,"225, North Axis {deg}",3,5.1816,45.30152485,234.7343812,0.017021277,12969,301,
104084,Office,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,65445.43665,"45, North Axis {deg}",1,3.048,69.00981723,210.3419229,0.275402078,9622,,
104085,Office,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,26178.17466,"225, North Axis {deg}",2,3.048,18.288,55.741824,0.929516003,8973,,
104091,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1946 to 1959,9613.753156,"270, North Axis {deg}",missing,6.096,36.05202179,219.7731248,0.019646365,6230,,2117
104095,Education,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,2664908.39,"90, North Axis {deg}",2,7.9248,726.9025803,5760.557568,0.073144865,575686,104129,
104096,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,56663.68529,"315, North Axis {deg}",2,8.5344,105.6886587,901.9892888,0.105456108,18079,1286,
104099,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,121422.1828,"90, North Axis {deg}",3,8.5344,167.4366908,1428.971694,0.097441981,29692,3186,
104100,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,5611.956476,"45, North Axis {deg}",2,5.1816,24.24516711,125.6287579,0.165257679,8196,318,
104103,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,24284.43655,"45, North Axis {deg}",2,8.5344,59.71592786,509.6396147,0.122186029,10378,,
104104,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,152706.0189,"315, North Axis {deg}",1,3.048,124.7089999,380.1130318,0.077597447,32977,,
104106,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,56080.22674,Unknown,2,6.096,116.6647636,711.188399,0.08797956,31275,,
104110,Office,ComStock 90.1-2007,Small Packaged Unit,Before 1946,26178.17466,"225, North Axis {deg}",2,3.048,50.08375066,152.655272,0.12,8933,,
104112,Mercantile,ComStock 90.1-2004,Zone-by-Zone,2000 to 2012,56080.22674,"90, North Axis {deg}",2,6.096,116.6647636,711.188399,0.263938679,30277,,
104113,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,120171.9144,"135, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.07837395,84605,,
104114,Food Service,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1990 to 1999,25593.79273,"45, North Axis {deg}",2,3.048,23.60970648,71.96238535,0.03,18149,2120,
104116,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,70149.45594,Unknown,2,5.1816,143.738372,744.7947482,0.016425472,136752,5667,
104119,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,5611.956476,"135, North Axis {deg}",9,5.1816,18.88776518,97.86884407,0.675,10571,446,
104121,Warehouse and Storage,ComStock 90.1-2004,Zone-by-Zone,1990 to 1999,9713.774622,"225, North Axis {deg}",2,8.5344,18.288,156.0771072,0.326400991,5564,,
104122,Education,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,1459415.284,"225, North Axis {deg}",3,3.9624,913.5567558,3619.877289,0.537159176,130576,58506,
104124,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,56080.22674,"45, North Axis {deg}",2,6.096,114.7810487,699.7052728,0.014051536,37217,,
104125,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,56663.68529,Unknown,missing,8.5344,121.5080689,1036.998463,0.108100763,20503,0,
104130,Lodging,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,9919.009121,"315, North Axis {deg}",missing,2.7432,45.56778213,125.0015399,0.190370469,8220,339,
104135,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,1133273.706,"315, North Axis {deg}",missing,8.5344,600.1735631,5122.121257,0.01506885,221578,6236,
104139,Office,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,863994.0692,"45, North Axis {deg}",2,3.9624,69.00981723,273.4444998,11.62808776,443415,597,
104140,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,863994.0692,"225, North Axis {deg}",11,3.9624,169.5064135,671.6522127,3.233973326,547826,7442,
104141,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1990 to 1999,65445.43665,"315, North Axis {deg}",9,3.048,96.44181723,293.9546589,0.24633307,12605,216,
104143,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,17279.88138,"225, North Axis {deg}",2,3.9624,33.38916711,132.3012357,0.24,6825,265,
104145,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,9713.774622,"225, North Axis {deg}",2,8.5344,33.12617261,282.7120075,0.394017457,3001,322,
104146,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,1133273.706,"90, North Axis {deg}",2,8.5344,567.9016841,4846.700133,0.014628194,183915,17384,
104150,Warehouse and Storage,ComStock 90.1-2007,Zone-by-Zone,1990 to 1999,1133273.706,"90, North Axis {deg}",2,8.5344,567.9016841,4846.700133,0.014628194,218682,2927,
104152,Mercantile,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1970 to 1979,24034.38289,"315, North Axis {deg}",missing,6.096,80.61477145,491.4276468,0.098231827,16743,,2944
104154,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,32736.41277,"225, North Axis {deg}",2,5.1816,75.20914543,389.703708,0.409422863,52437,6722,
104156,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,1459415.284,"135, North Axis {deg}",2,3.9624,509.5967258,2019.226066,0.319233451,271462,8159,
104157,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,152706.0189,"90, North Axis {deg}",2,3.048,134.4925757,409.9333708,0.228951996,24369,,
104163,Office,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,100799.3081,"45, North Axis {deg}",9,3.9624,76.0304781,301.2631664,0.36,18670,,
104165,Office,ComStock 90.1-2007,Zone-by-Zone,Before 1946,65445.43665,"180, North Axis {deg}",2,3.048,38.08444736,116.0813956,0.235247045,13488,,
104166,Warehouse and Storage,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,121422.1828,"225, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.015267371,22377,3320,
104169,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,71543.06474,"270, North Axis {deg}",6,3.048,74.82009967,228.0516638,0.181235209,50665,852,
104171,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,1459415.284,Unknown,1,3.9624,509.5967258,2019.226066,0.319233451,216162,32405,
104173,Mercantile,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,120171.9144,"135, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.235121849,77793,,
104178,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,65445.43665,"45, North Axis {deg}",1,3.048,69.00981723,210.3419229,0.091800693,11168,113,
104179,Mercantile,ComStock 90.1-2007,Residential Style Central Systems,1990 to 1999,9613.753156,"180, North Axis {deg}",2,6.096,36.05202179,219.7731248,0.746561886,10094,,603
104181,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,2013 to 2018,121422.1828,"135, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.091604226,45750,5591,
104183,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,152706.0189,"90, North Axis {deg}",2,3.048,134.4925757,409.9333708,0.012719555,21248,,
104186,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,70149.45594,"90, North Axis {deg}",2,5.1816,131.1665438,679.6525631,0.025455552,105925,2571,
104189,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,32736.41277,Unknown,2,5.1816,77.40324995,401.0726799,0.031255471,68252,2412,
104191,Office,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,65445.43665,"45, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.275402078,12010,,
104192,Education,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,3405302.329,"270, North Axis {deg}",9,3.9624,1136.452579,4503.0797,0.25248842,833241,,
104194,Education,ComStock 90.1-2007,Zone-by-Zone,1960 to 1969,2664908.39,"90, North Axis {deg}",2,7.9248,549.8547232,4357.48871,0.091166616,454666,66062,
104195,Warehouse and Storage,ComStock 90.1-2004,Multizone CAV/VAV,1970 to 1979,1133273.706,Unknown,2,8.5344,569.381218,4859.327067,0.013755756,288902,,
104196,Education,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,571051.7978,"90, North Axis {deg}",2,7.9248,234.127151,1855.410846,0.297337631,84150,28511,
104198,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,140298.9119,"135, North Axis {deg}",2,5.1816,185.0553583,958.8828446,0.344471017,280973,8317,
104201,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,242844.3655,"90, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.092980216,64482,9040,
104202,Warehouse and Storage,ComStock 90.1-2004,Residential Style Central Systems,2000 to 2012,56663.68529,"45, North Axis {deg}",2,8.5344,116.7432251,996.3333802,0.015001716,8880,1620,
104204,Mercantile,ComStock 90.1-2007,Small Packaged Unit,Before 1946,56080.22674,"315, North Axis {deg}",missing,6.096,114.7810487,699.7052728,0.014051536,38744,,
104205,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,140298.9119,"270, North Axis {deg}",9,5.1816,199.0756242,1031.530255,0.735936706,136224,5894,
104206,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,364853.8209,"180, North Axis {deg}",1,3.9624,237.6365034,941.610881,0.342288157,79031,3760,
104209,Office,ComStock 90.1-2007,Zone-by-Zone,Before 1946,65445.43665,"135, North Axis {deg}",2,3.048,69.00981723,210.3419229,0.275402078,11026,,
104210,Food Service,ComStock DOE Ref 1980-2004,Small Packaged Unit,Before 1946,22700.57255,Unknown,2,3.048,34.3379571,104.6620932,0.123762376,25546,3883,
104214,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,1459415.284,"45, North Axis {deg}",2,3.9624,509.5967258,2019.226066,1.560696873,248984,25224,
104215,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,14029.89119,"45, North Axis {deg}",2,5.1816,46.47807206,240.8307782,0.02271734,30588,3204,
104216,Office,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,27975.06697,"90, North Axis {deg}",2,3.9624,29.53455087,117.0277044,0.022610242,7950,,
104219,Office,ComStock 90.1-2007,Zone-by-Zone,2013 to 2018,65445.43665,"45, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.653124478,13522,,
104220,Office,ComStock 90.1-2004,Small Packaged Unit,1990 to 1999,65445.43665,"270, North Axis {deg}",11,3.048,38.08444736,116.0813956,0.039207841,12983,179,
104221,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,485688.7311,"90, North Axis {deg}",2,8.5344,308.7840555,2635.286643,0.024164223,75164,,
104222,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1990 to 1999,242844.3655,"135, North Axis {deg}",missing,8.5344,280.9032359,2397.340576,0.016133831,60565,1482,
104224,Mercantile,ComStock 90.1-2007,Zone-by-Zone,Before 1946,120171.9144,"270, North Axis {deg}",2,6.096,180.7465869,1101.831194,0.07837395,83073,,
104230,Warehouse and Storage,ComStock 90.1-2004,Residential Style Central Systems,1980 to 1989,121422.1828,"315, North Axis {deg}",1,8.5344,167.9209819,1433.104828,0.015267371,26493,2735,
104231,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,1980 to 1989,65445.43665,"270, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.217708159,12247,,
104237,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,32736.41277,"225, North Axis {deg}",2,5.1816,81.43537495,421.9655388,0.11883165,56836,1182,
104241,Office,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,349688.3371,"315, North Axis {deg}",missing,3.9624,85.344,338.1670656,1.285714286,49379,9322,
104242,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,Before 1946,71543.06474,"45, North Axis {deg}",2,3.048,65.42828046,199.4253988,0.497400926,61256,726,
104243,Office,ComStock DOE Ref 1980-2004,Small Packaged Unit,1970 to 1979,8726.05822,"225, North Axis {deg}",2,3.048,38.55448923,117.5140832,0.06,2813,13,
104246,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,24284.43655,"270, North Axis {deg}",3,8.5344,80.23296346,684.7402034,0.115032059,7054,811,
104248,Office,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,152706.0189,"225, North Axis {deg}",2,3.048,84.38774994,257.2138618,1.089405157,31623,,
104249,Mercantile,ComStock 90.1-2004,Zone-by-Zone,1980 to 1989,140298.9119,"225, North Axis {deg}",2,5.1816,185.0553583,958.8828446,0.727216592,176792,15236,
104250,Education,ComStock DOE Ref 1980-2004,Zone-by-Zone,1970 to 1979,729707.6419,"45, North Axis {deg}",3,3.9624,594.4253641,2355.351063,0.259632434,152970,8124,
104251,Office,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,65445.43665,"135, North Axis {deg}",missing,3.048,85.344,260.128512,0.014285714,7339,102,
104255,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,163187.8907,"225, North Axis {deg}",4,3.9624,71.49849996,283.3056562,0.812081372,56108,,
104257,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,43199.70346,"90, North Axis {deg}",11,3.9624,23.60970648,93.55110095,7.6,26718,,
104264,Education,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,571051.7978,"135, North Axis {deg}",2,7.9248,234.127151,1855.410846,0.099112544,100952,15036,
104265,Office,ComStock 90.1-2007,Residential Style Central Systems,1990 to 1999,26178.17466,"180, North Axis {deg}",2,3.048,50.08375066,152.655272,0.36,3302,272,
104267,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,242844.3655,"135, North Axis {deg}",2,8.5344,248.1539454,2117.845032,0.278940648,57411,9,
104268,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,121422.1828,"315, North Axis {deg}",2,8.5344,167.9209819,1433.104828,0.580160099,57742,3343,
104269,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,14029.89119,"90, North Axis {deg}",2,5.1816,42.23432689,218.8413882,0.675,30636,5535,
104270,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,56663.68529,"225, North Axis {deg}",3,8.5344,112.9048702,963.5753244,0.017911391,19319,1911,
104274,Office,ComStock 90.1-2007,Zone-by-Zone,1946 to 1959,65445.43665,"45, North Axis {deg}",2,3.048,43.64890861,133.0418735,1.378818342,13038,104,
104284,Office,ComStock 90.1-2007,Multizone CAV/VAV,2000 to 2012,17279.88138,"270, North Axis {deg}",missing,3.9624,14.93208947,59.16691132,1.2,3091,,
104285,Healthcare,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1980 to 1989,12264.52538,"315, North Axis {deg}",missing,3.048,41.66782581,127.0035331,0.176025656,9811,128,
104289,Office,ComStock 90.1-2007,Small Packaged Unit,Before 1946,65445.43665,"90, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.014849985,10948,,
104293,Healthcare,ComStock DOE Ref 1980-2004,Small Packaged Unit,1960 to 1969,30661.31346,"315, North Axis {deg}",11,3.048,61.32870865,186.929904,0.028949338,17586,1412,
104295,Lodging,ComStock 90.1-2007,Zone-by-Zone,2013 to 2018,166687.5785,Unknown,2,3.048,48.85420794,148.9076258,0.420193673,39100,12295,
104298,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1946 to 1959,26178.17466,"90, North Axis {deg}",2,3.048,50.08375066,152.655272,0.12,4304,418,
104300,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,2000 to 2012,26178.17466,"225, North Axis {deg}",1,3.048,30.20233421,92.05671468,0.132661934,5979,,
104302,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1980 to 1989,121422.1828,"270, North Axis {deg}",2,8.5344,167.4366908,1428.971694,0.097441981,37233,,
104303,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,32736.41277,Unknown,2,5.1816,80.91143129,419.2506724,0.021142696,64417,2635,
104307,Healthcare,ComStock 90.1-2007,Small Packaged Unit,2000 to 2012,30661.31346,"180, North Axis {deg}",2,3.048,39.67501713,120.9294522,0.536990473,18710,314,
104309,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,140298.9119,"225, North Axis {deg}",3,5.1816,140.4967986,727.9982116,1.915706668,318493,24683,
104310,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,120171.9144,"225, North Axis {deg}",8,6.096,226.8978373,1383.169216,0.251286403,118951,,
104312,Warehouse and Storage,ComStock 90.1-2007,Small Packaged Unit,1970 to 1979,121422.1828,"315, North Axis {deg}",missing,8.5344,167.9209819,1433.104828,0.274812679,32493,,
104313,Office,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,43199.70346,"315, North Axis {deg}",2,3.9624,28.21899664,111.8149523,0.84,27535,,
104315,Warehouse and Storage,ComStock DOE Ref 1980-2004,Small Packaged Unit,1946 to 1959,24284.43655,"90, North Axis {deg}",2,8.5344,59.71592786,509.6396147,0.122186029,11358,,
104320,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,1960 to 1969,153306.5673,Unknown,2,3.048,102.676384,312.9576185,0.218721705,111462,1671,
104321,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,70149.45594,"45, North Axis {deg}",3,5.1816,121.9666458,631.9823718,0.165956083,148918,2091,
104322,Mercantile,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,32736.41277,"45, North Axis {deg}",2,5.1816,75.20914543,389.703708,0.136474288,57784,15240,
104323,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1960 to 1969,152706.0189,"225, North Axis {deg}",2,3.048,124.7089999,380.1130318,0.077597447,23149,1856,
104324,Office,ComStock DOE Ref 1980-2004,Residential Style Central Systems,Before 1946,152706.0189,"45, North Axis {deg}",2,3.048,84.38774994,257.2138618,0.028668557,13889,2815,
104325,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,2000 to 2012,349688.3371,"315, North Axis {deg}",missing,3.9624,130.3698355,516.5774363,1.613500178,92428,1,
104329,Office,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,65445.43665,"45, North Axis {deg}",2,3.048,43.64890861,133.0418735,0.217708159,12518,832,
104330,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1960 to 1969,431997.0346,"180, North Axis {deg}",8,3.9624,83.46088773,330.7054215,3.245463881,174939,,
104331,Mercantile,ComStock DOE Ref 1980-2004,Zone-by-Zone,1960 to 1969,56080.22674,"45, North Axis {deg}",2,6.096,116.6647636,711.188399,0.01466326,25910,,
104333,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1946 to 1959,242844.3655,"45, North Axis {deg}",2,8.5344,258.860802,2209.221628,0.084036737,76986,7354,
104338,Mercantile,ComStock 90.1-2007,Small Packaged Unit,1960 to 1969,56080.22674,"90, North Axis {deg}",2,6.096,116.6647636,711.188399,0.01466326,28702,,
104342,Office,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,26178.17466,"225, North Axis {deg}",2,3.048,50.08375066,152.655272,0.02,4469,279,
104344,Office,ComStock 90.1-2007,Zone-by-Zone,1980 to 1989,26178.17466,"180, North Axis {deg}",2,3.048,38.07541296,116.0538587,0.111613948,5965,39,
104352,Healthcare,ComStock DOE Ref 1980-2004,Zone-by-Zone,1990 to 1999,153306.5673,"90, North Axis {deg}",2,3.048,102.676384,312.9576185,0.656165116,99978,8908,
104354,Office,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,65445.43665,"315, North Axis {deg}",2,3.048,75.41467104,229.8639173,0.267299724,9892,359,
104361,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,70149.45594,"135, North Axis {deg}",2,5.1816,137.8359453,714.2107344,0.462478835,127345,4090,
104363,Warehouse and Storage,ComStock DOE Ref 1980-2004,Residential Style Central Systems,1980 to 1989,24284.43655,"45, North Axis {deg}",2,8.5344,59.71592786,509.6396147,0.122186029,8164,1150,
104365,Office,ComStock DOE Ref 1980-2004,Zone-by-Zone,Before 1946,26178.17466,"180, North Axis {deg}",1,3.048,30.20233421,92.05671468,0.132661934,7266,,
104367,Healthcare,ComStock 90.1-2007,Multizone CAV/VAV,Before 1946,153306.5673,"135, North Axis {deg}",missing,3.048,102.676384,312.9576185,0.218721705,99739,1628,
104370,Office,ComStock 90.1-2004,Zone-by-Zone,1980 to 1989,152706.0189,Unknown,2,3.048,77.46971715,236.1276979,2.590953854,52124,233,
104376,Warehouse and Storage,ComStock DOE Ref 1980-2004,Multizone CAV/VAV,1970 to 1979,242844.3655,"180, North Axis {deg}",missing,8.5344,248.1539454,2117.845032,0.015496703,59470,1428,
104377,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1970 to 1979,242844.3655,"45, North Axis {deg}",3,8.5344,280.9032359,2397.340576,0.290408952,62217,1540,
104378,Warehouse and Storage,ComStock 90.1-2007,Multizone CAV/VAV,1980 to 1989,485688.7311,"225, North Axis {deg}",3,8.5344,383.4322856,3272.364499,0.092646957,121531,,
104379,Mercantile,ComStock 90.1-2007,Multizone CAV/VAV,1990 to 1999,9613.753156,"45, North Axis {deg}",2,6.096,24.24516711,147.7985387,1.04663197,10626,,
